,loan_start,interest_rate_yearly,total,principal,interest,minimum_monthly_payment,additional_payment,loan_end
269,1555620.189327648,0.05495,16701.52842959232,4578.084312629466,7123.4441169628535,0.0,5000,1546042.1050150185
270,1546042.1050150185,0.05495,16701.52842959232,4621.943957044381,7079.584472547938,0.0,5000,1536420.1610579742
271,1536420.1610579742,0.05495,16701.52842959232,4666.004442081013,7035.523987511307,0.0,5000,1526754.1566158931
272,1526754.1566158931,0.05495,16701.52842959232,4710.266687422042,6991.261742170277,0.0,5000,1517043.889928471
273,1517043.889928471,0.05495,16701.52842959232,4754.73161696153,6946.79681263079,0.0,5000,1507289.1583115095
274,1507289.1583115095,0.05495,16701.52842959232,4799.400158824199,6902.12827076812,0.0,5000,1497489.7581526854
275,1497489.7581526854,0.05495,16701.52842959232,4844.273245384815,6857.2551842075045,0.0,5000,1487645.4849073004
276,1487645.4849073004,0.05495,16236.736138137903,4424.559521833224,6812.17661630468,0.0,5000,1478220.9253854672
277,1478220.9253854672,0.05495,16236.736138137903,4467.716150643619,6769.019987494285,0.0,5000,1468753.2092348237
278,1468753.2092348237,0.05495,16236.736138137903,4511.070400850107,6725.665737287796,0.0,5000,1459242.1388339736
279,1459242.1388339736,0.05495,16236.736138137903,4554.623177394,6682.112960743903,0.0,5000,1449687.5156565795
280,1449687.5156565795,0.05495,16236.736138137905,4598.3753893604835,6638.36074877742,0.0,5000,1440089.140267219
281,1440089.140267219,0.05495,16236.736138137905,4642.327949997597,6594.408188140306,0.0,5000,1430446.8123172214
282,1430446.8123172214,0.05495,16236.736138137903,4686.481776735294,6550.254361402609,0.0,5000,1420760.3305404861
283,1420760.3305404861,0.05495,16236.736138137903,4730.837791204594,6505.898346933309,0.0,5000,1411029.4927492815
284,1411029.4927492815,0.05495,16236.736138137901,4775.396919256819,6461.339218881084,0.0,5000,1401254.0958300247
285,1401254.0958300247,0.05495,16236.736138137903,4820.160090982916,6416.5760471549875,0.0,5000,1391433.9357390418
286,1391433.9357390418,0.05495,16236.736138137905,4865.128240732875,6371.607897405028,0.0,5000,1381568.8074983088
287,1381568.8074983088,0.05495,16236.736138137903,4910.302307135231,6326.433831002672,0.0,5000,1371658.5051911736
